server_id,os_vendor,os_name,os_version,services,cpe_raw
230,linux,linux_kernel,3.0.3,,cpe:2.3:o:linux:linux_kernel:3.0.3:*:*:*:*:*:*:*
231,linux,linux_kernel,3.0.9,,cpe:2.3:o:linux:linux_kernel:3.0.9:*:*:*:*:*:*:*
232,linux,linux_kernel,3.0.26,,cpe:2.3:o:linux:linux_kernel:3.0.26:*:*:*:*:*:*:*
233,linux,linux_kernel,3.1.4,,cpe:2.3:o:linux:linux_kernel:3.1.4:*:*:*:*:*:*:*
234,linux,linux_kernel,3.0.43,,cpe:2.3:o:linux:linux_kernel:3.0.43:*:*:*:*:*:*:*
235,linux,linux_kernel,3.0.30,,cpe:2.3:o:linux:linux_kernel:3.0.30:*:*:*:*:*:*:*
236,linux,linux_kernel,3.0.31,,cpe:2.3:o:linux:linux_kernel:3.0.31:*:*:*:*:*:*:*
237,linux,linux_kernel,3.0.29,,cpe:2.3:o:linux:linux_kernel:3.0.29:*:*:*:*:*:*:*
238,linux,linux_kernel,3.2.12,,cpe:2.3:o:linux:linux_kernel:3.2.12:*:*:*:*:*:*:*
239,linux,linux_kernel,3.2.28,,cpe:2.3:o:linux:linux_kernel:3.2.28:*:*:*:*:*:*:*
240,linux,linux_kernel,3.0.14,,cpe:2.3:o:linux:linux_kernel:3.0.14:*:*:*:*:*:*:*
241,linux,linux_kernel,3.2.3,,cpe:2.3:o:linux:linux_kernel:3.2.3:*:*:*:*:*:*:*
242,linux,linux_kernel,3.0.41,,cpe:2.3:o:linux:linux_kernel:3.0.41:*:*:*:*:*:*:*
243,redhat,enterprise_linux,6.0,,cpe:2.3:o:redhat:enterprise_linux:6.0:*:*:*:*:*:*:*
244,redhat,enterprise_mrg,2.0,,cpe:2.3:o:redhat:enterprise_mrg:2.0:*:*:*:*:*:*:*
245,samsung,samsung_mobile,5.1,,cpe:2.3:o:samsung:samsung_mobile:5.1:*:*:*:*:*:*:*
246,samsung,samsung_mobile,5.0,,cpe:2.3:o:samsung:samsung_mobile:5.0:*:*:*:*:*:*:*
247,samsung,samsung_mobile,7.1,,cpe:2.3:o:samsung:samsung_mobile:7.1:*:*:*:*:*:*:*
248,samsung,samsung_mobile,7.1.2,,cpe:2.3:o:samsung:samsung_mobile:7.1.2:*:*:*:*:*:*:*
249,samsung,samsung_mobile,6.0,,cpe:2.3:o:samsung:samsung_mobile:6.0:*:*:*:*:*:*:*
250,samsung,samsung_mobile,7.1.1,,cpe:2.3:o:samsung:samsung_mobile:7.1.1:*:*:*:*:*:*:*
251,samsung,samsung_mobile,7.0,,cpe:2.3:o:samsung:samsung_mobile:7.0:*:*:*:*:*:*:*
252,debian,debian_linux,4.0,,cpe:2.3:o:debian:debian_linux:4.0:*:*:*:*:*:*:*
253,suse,linux_enterprise_real_time,10,,cpe:2.3:o:suse:linux_enterprise_real_time:10:*:*:*:*:*:*:*
254,redhat,enterprise_linux_server,5.0,,cpe:2.3:o:redhat:enterprise_linux_server:5.0:*:*:*:*:*:*:*
255,redhat,enterprise_linux_workstation,5.0,,cpe:2.3:o:redhat:enterprise_linux_workstation:5.0:*:*:*:*:*:*:*
256,redhat,enterprise_linux_desktop,4.0,,cpe:2.3:o:redhat:enterprise_linux_desktop:4.0:*:*:*:*:*:*:*
257,redhat,enterprise_linux_desktop,5.0,,cpe:2.3:o:redhat:enterprise_linux_desktop:5.0:*:*:*:*:*:*:*
258,redhat,enterprise_linux_server,4.0,,cpe:2.3:o:redhat:enterprise_linux_server:4.0:*:*:*:*:*:*:*
259,redhat,enterprise_linux_workstation,4.0,,cpe:2.3:o:redhat:enterprise_linux_workstation:4.0:*:*:*:*:*:*:*
260,redhat,enterprise_linux_server_aus,5.3,,cpe:2.3:o:redhat:enterprise_linux_server_aus:5.3:*:*:*:*:*:*:*
261,redhat,enterprise_linux_eus,5.3,,cpe:2.3:o:redhat:enterprise_linux_eus:5.3:*:*:*:*:*:*:*
262,redhat,enterprise_linux_eus,4.8,,cpe:2.3:o:redhat:enterprise_linux_eus:4.8:*:*:*:*:*:*:*
263,linux,linux_kernel,3.10,,cpe:2.3:o:linux:linux_kernel:3.10:*:*:*:*:*:*:*
264,linux,linux_kernel,3.18,,cpe:2.3:o:linux:linux_kernel:3.18:*:*:*:*:*:*:*
265,apple,iphone_os,3.0,,cpe:2.3:o:apple:iphone_os:3.0:*:*:*:*:*:*:*
266,apple,iphone_os,3.1.3,,cpe:2.3:o:apple:iphone_os:3.1.3:*:*:*:*:*:*:*
267,apple,iphone_os,2.2,,cpe:2.3:o:apple:iphone_os:2.2:*:*:*:*:*:*:*
268,apple,iphone_os,2.0.0,,cpe:2.3:o:apple:iphone_os:2.0.0:*:*:*:*:*:*:*
269,apple,iphone_os,3.1.2,,cpe:2.3:o:apple:iphone_os:3.1.2:*:*:*:*:*:*:*
270,apple,iphone_os,3.0.1,,cpe:2.3:o:apple:iphone_os:3.0.1:*:*:*:*:*:*:*
271,apple,iphone_os,3.1,,cpe:2.3:o:apple:iphone_os:3.1:*:*:*:*:*:*:*
272,apple,iphone_os,2.1,,cpe:2.3:o:apple:iphone_os:2.1:*:*:*:*:*:*:*
273,apple,iphone_os,2.1.1,,cpe:2.3:o:apple:iphone_os:2.1.1:*:*:*:*:*:*:*
274,apple,iphone_os,2.0.2,,cpe:2.3:o:apple:iphone_os:2.0.2:*:*:*:*:*:*:*
275,apple,iphone_os,2.0,,cpe:2.3:o:apple:iphone_os:2.0:*:*:*:*:*:*:*
276,apple,iphone_os,2.0.1,,cpe:2.3:o:apple:iphone_os:2.0.1:*:*:*:*:*:*:*
277,apple,iphone_os,2.2.1,,cpe:2.3:o:apple:iphone_os:2.2.1:*:*:*:*:*:*:*
278,redhat,enterprise_linux_desktop,6.0,chrome *,cpe:2.3:o:redhat:enterprise_linux_desktop:6.0:*:*:*:*:*:*:*
279,redhat,enterprise_linux_server,6.0,chrome *,cpe:2.3:o:redhat:enterprise_linux_server:6.0:*:*:*:*:*:*:*
280,redhat,enterprise_linux_workstation,6.0,chrome *,cpe:2.3:o:redhat:enterprise_linux_workstation:6.0:*:*:*:*:*:*:*
281,be,beos,5.0,,cpe:2.3:o:be:beos:5.0:*:*:*:*:*:*:*
282,be,beos,4.5,,cpe:2.3:o:be:beos:4.5:*:*:*:*:*:*:*
283,be,beos,4.0,,cpe:2.3:o:be:beos:4.0:*:*:*:*:*:*:*
284,freebsd,freebsd,7.0,,cpe:2.3:o:freebsd:freebsd:7.0:pre-release:*:*:*:*:*:*
285,netbsd,netbsd,4.0,,cpe:2.3:o:netbsd:netbsd:4.0:*:*:*:*:*:*:*
286,freebsd,freebsd,7.0_beta4,,cpe:2.3:o:freebsd:freebsd:7.0_beta4:*:*:*:*:*:*:*
287,freebsd,freebsd,6.0_p5_release,,cpe:2.3:o:freebsd:freebsd:6.0_p5_release:*:*:*:*:*:*:*
288,freebsd,freebsd,6.0,,cpe:2.3:o:freebsd:freebsd:6.0:*:*:*:*:*:*:*
289,freebsd,freebsd,7.0_releng,,cpe:2.3:o:freebsd:freebsd:7.0_releng:*:*:*:*:*:*:*
290,openbsd,openbsd,4.1,,cpe:2.3:o:openbsd:openbsd:4.1:*:*:*:*:*:*:*
291,freebsd,freebsd,6.3,,cpe:2.3:o:freebsd:freebsd:6.3:*:*:*:*:*:*:*
292,netbsd,netbsd,*,,cpe:2.3:o:netbsd:netbsd:*:*:*:*:*:*:*:*
293,openbsd,openbsd,4.2,,cpe:2.3:o:openbsd:openbsd:4.2:*:*:*:*:*:*:*
294,netbsd,netbsd,1.4,,cpe:2.3:o:netbsd:netbsd:1.4:*:x86:*:*:*:*:*
295,freebsd,freebsd,3.1,,cpe:2.3:o:freebsd:freebsd:3.1:*:*:*:*:*:*:*
296,freebsd,freebsd,2.2.5,,cpe:2.3:o:freebsd:freebsd:2.2.5:*:*:*:*:*:*:*
297,freebsd,freebsd,2.2.2,,cpe:2.3:o:freebsd:freebsd:2.2.2:*:*:*:*:*:*:*
298,netbsd,netbsd,1.3.1,,cpe:2.3:o:netbsd:netbsd:1.3.1:*:*:*:*:*:*:*
299,freebsd,freebsd,2.2.3,,cpe:2.3:o:freebsd:freebsd:2.2.3:*:*:*:*:*:*:*
300,freebsd,freebsd,2.0.5,,cpe:2.3:o:freebsd:freebsd:2.0.5:*:*:*:*:*:*:*
301,freebsd,freebsd,2.1.0,,cpe:2.3:o:freebsd:freebsd:2.1.0:*:*:*:*:*:*:*
302,freebsd,freebsd,1.1.5.1,,cpe:2.3:o:freebsd:freebsd:1.1.5.1:*:*:*:*:*:*:*
303,freebsd,freebsd,2.2.4,,cpe:2.3:o:freebsd:freebsd:2.2.4:*:*:*:*:*:*:*
304,netbsd,netbsd,1.3.2,,cpe:2.3:o:netbsd:netbsd:1.3.2:*:*:*:*:*:*:*
305,freebsd,freebsd,2.1.6,,cpe:2.3:o:freebsd:freebsd:2.1.6:*:*:*:*:*:*:*
306,freebsd,freebsd,2.1.7.1,,cpe:2.3:o:freebsd:freebsd:2.1.7.1:*:*:*:*:*:*:*
307,freebsd,freebsd,3.2,,cpe:2.3:o:freebsd:freebsd:3.2:*:*:*:*:*:*:*
308,freebsd,freebsd,2.2.8,,cpe:2.3:o:freebsd:freebsd:2.2.8:*:*:*:*:*:*:*
309,freebsd,freebsd,3.0,,cpe:2.3:o:freebsd:freebsd:3.0:*:*:*:*:*:*:*
310,freebsd,freebsd,2.2.6,,cpe:2.3:o:freebsd:freebsd:2.2.6:*:*:*:*:*:*:*
311,netbsd,netbsd,1.3.3,,cpe:2.3:o:netbsd:netbsd:1.3.3:*:*:*:*:*:*:*
312,freebsd,freebsd,2.1.5,,cpe:2.3:o:freebsd:freebsd:2.1.5:*:*:*:*:*:*:*
313,freebsd,freebsd,2.0,,cpe:2.3:o:freebsd:freebsd:2.0:*:*:*:*:*:*:*
314,bsdi,bsd_os,3.1,,cpe:2.3:o:bsdi:bsd_os:3.1:*:*:*:*:*:*:*
315,bsdi,bsd_os,3.0,,cpe:2.3:o:bsdi:bsd_os:3.0:*:*:*:*:*:*:*
316,netbsd,netbsd,1.4.2,,cpe:2.3:o:netbsd:netbsd:1.4.2:*:*:*:*:*:*:*
317,freebsd,freebsd,4.0,,cpe:2.3:o:freebsd:freebsd:4.0:*:*:*:*:*:*:*
318,freebsd,freebsd,3.4,,cpe:2.3:o:freebsd:freebsd:3.4:*:*:*:*:*:*:*
319,netbsd,netbsd,1.4.1,,cpe:2.3:o:netbsd:netbsd:1.4.1:*:*:*:*:*:*:*
320,freebsd,freebsd,5.0,,cpe:2.3:o:freebsd:freebsd:5.0:*:*:*:*:*:*:*
321,freebsd,freebsd,3.3,,cpe:2.3:o:freebsd:freebsd:3.3:*:*:*:*:*:*:*
322,openbsd,openbsd,2.7,,cpe:2.3:o:openbsd:openbsd:2.7:*:*:*:*:*:*:*
323,freebsd,freebsd,3.5,,cpe:2.3:o:freebsd:freebsd:3.5:*:*:*:*:*:*:*
324,openbsd,openbsd,2.6,,cpe:2.3:o:openbsd:openbsd:2.6:*:*:*:*:*:*:*
325,openbsd,openbsd,2.5,,cpe:2.3:o:openbsd:openbsd:2.5:*:*:*:*:*:*:*
326,freebsd,freebsd,6.1,,cpe:2.3:o:freebsd:freebsd:6.1:stable:*:*:*:*:*:*
327,openbsd,openbsd,4.0,,cpe:2.3:o:openbsd:openbsd:4.0:*:*:*:*:*:*:*
328,netbsd,netbsd,5.1,,cpe:2.3:o:netbsd:netbsd:5.1:*:*:*:*:*:*:*
329,netbsd,netbsd,5.0,,cpe:2.3:o:netbsd:netbsd:5.0:*:*:*:*:*:*:*
330,netbsd,netbsd,5.0.2,,cpe:2.3:o:netbsd:netbsd:5.0.2:*:*:*:*:*:*:*
331,netbsd,netbsd,5.0.1,,cpe:2.3:o:netbsd:netbsd:5.0.1:*:*:*:*:*:*:*
332,freebsd,freebsd,6.4,firefox 3.5.3; seamonkey 1.1.8; firefox 3.0.7; firefox 3.0.9; firefox 3.0.8; firefox 3.5; firefox 3.0.4; k-meleon 1.5.3; firefox 3.0.5; firefox 3.5.1; firefox 3.0.14; firefox 3.5.2; firefox 3.0.10; firefox 3.0.12; firefox 3.0.3; firefox 3.0.6; firefox 3.0.1; firefox 3.0.2; firefox 3.0.13; firefox 3.0.11,cpe:2.3:o:freebsd:freebsd:6.4:release_p2:*:*:*:*:*:*
333,openbsd,openbsd,4.5,firefox 3.5.3; seamonkey 1.1.8; firefox 3.0.7; firefox 3.0.9; firefox 3.0.8; firefox 3.5; firefox 3.0.4; k-meleon 1.5.3; firefox 3.0.5; firefox 3.5.1; firefox 3.0.14; firefox 3.5.2; firefox 3.0.10; firefox 3.0.12; firefox 3.0.3; firefox 3.0.6; firefox 3.0.1; firefox 3.0.2; firefox 3.0.13; firefox 3.0.11,cpe:2.3:o:openbsd:openbsd:4.5:*:*:*:*:*:*:*
334,freebsd,freebsd,7.2,firefox 3.5.3; seamonkey 1.1.8; firefox 3.0.7; firefox 3.0.9; firefox 3.0.8; firefox 3.5; firefox 3.0.4; k-meleon 1.5.3; firefox 3.0.5; firefox 3.5.1; firefox 3.0.14; firefox 3.5.2; firefox 3.0.10; firefox 3.0.12; firefox 3.0.3; firefox 3.0.6; firefox 3.0.1; firefox 3.0.2; firefox 3.0.13; firefox 3.0.11,cpe:2.3:o:freebsd:freebsd:7.2:pre-release:*:*:*:*:*:*
335,openbsd,openbsd,3.7,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.7:*:*:*:*:*:*:*
336,openbsd,openbsd,2.8,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.8:*:*:*:*:*:*:*
337,openbsd,openbsd,3.8,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.8:*:*:*:*:*:*:*
338,openbsd,openbsd,*,interix 6.0,cpe:2.3:o:openbsd:openbsd:*:*:*:*:*:*:*:*
339,openbsd,openbsd,3.1,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.1:*:*:*:*:*:*:*
340,openbsd,openbsd,3.3,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.3:*:*:*:*:*:*:*
341,openbsd,openbsd,2.9,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.9:*:*:*:*:*:*:*
342,openbsd,openbsd,2.1,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.1:*:*:*:*:*:*:*
343,openbsd,openbsd,2.2,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.2:*:*:*:*:*:*:*
344,openbsd,openbsd,3.9,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.9:*:*:*:*:*:*:*
345,openbsd,openbsd,2.0,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.0:*:*:*:*:*:*:*
346,openbsd,openbsd,3.2,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.2:*:*:*:*:*:*:*
347,openbsd,openbsd,2.4,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.4:*:*:*:*:*:*:*
348,openbsd,openbsd,3.6,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.6:*:*:*:*:*:*:*
349,openbsd,openbsd,3.0,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.0:*:*:*:*:*:*:*
350,openbsd,openbsd,3.5,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.5:*:*:*:*:*:*:*
351,openbsd,openbsd,4.3,interix 6.0,cpe:2.3:o:openbsd:openbsd:4.3:*:*:*:*:*:*:*
352,openbsd,openbsd,2.3,interix 6.0,cpe:2.3:o:openbsd:openbsd:2.3:*:*:*:*:*:*:*
353,openbsd,openbsd,3.4,interix 6.0,cpe:2.3:o:openbsd:openbsd:3.4:*:*:*:*:*:*:*
354,sun,solaris,2.4,,cpe:2.3:o:sun:solaris:2.4:*:x86:*:*:*:*:*
355,digital,unix,4.0d,,cpe:2.3:o:digital:unix:4.0d:*:*:*:*:*:*:*
356,sun,solaris,2.5.1,,cpe:2.3:o:sun:solaris:2.5.1:*:ppc:*:*:*:*:*
357,sun,solaris,2.5,,cpe:2.3:o:sun:solaris:2.5:*:x86:*:*:*:*:*
358,digital,unix,4.0,,cpe:2.3:o:digital:unix:4.0:*:*:*:*:*:*:*
359,linux,linux_kernel,2.1,,cpe:2.3:o:linux:linux_kernel:2.1:*:*:*:*:*:*:*
360,sun,sunos,5.5,,cpe:2.3:o:sun:sunos:5.5:*:*:*:*:*:*:*
361,linux,linux_kernel,2.0,,cpe:2.3:o:linux:linux_kernel:2.0:*:*:*:*:*:*:*
362,digital,unix,4.0b,,cpe:2.3:o:digital:unix:4.0b:*:*:*:*:*:*:*
363,hp,hp-ux,11.00,,cpe:2.3:o:hp:hp-ux:11.00:*:*:*:*:*:*:*
364,digital,unix,4.0a,,cpe:2.3:o:digital:unix:4.0a:*:*:*:*:*:*:*
365,digital,unix,4.0c,,cpe:2.3:o:digital:unix:4.0c:*:*:*:*:*:*:*
366,sun,sunos,5.5.1,,cpe:2.3:o:sun:sunos:5.5.1:*:*:*:*:*:*:*
367,digital,unix,3.2g,,cpe:2.3:o:digital:unix:3.2g:*:*:*:*:*:*:*
368,netbsd,netbsd,1.2,,cpe:2.3:o:netbsd:netbsd:1.2:*:*:*:*:*:*:*
369,hp,hp-ux,10.20,,cpe:2.3:o:hp:hp-ux:10.20:*:*:*:*:*:*:*
370,sun,sunos,5.4,,cpe:2.3:o:sun:sunos:5.4:*:*:*:*:*:*:*
371,openbsd,openbsd,4.4,,cpe:2.3:o:openbsd:openbsd:4.4:*:*:*:*:*:*:*
372,mirbsd,miros,*,,cpe:2.3:o:mirbsd:miros:*:*:*:*:*:*:*:*
373,midnightbsd,midnightbsd,0.3-current,,cpe:2.3:o:midnightbsd:midnightbsd:0.3-current:*:*:*:*:*:*:*
374,apple,mac_os_x,10.4.3,,cpe:2.3:o:apple:mac_os_x:10.4.3:*:*:*:*:*:*:*
375,apple,mac_os_x,10.2.5,,cpe:2.3:o:apple:mac_os_x:10.2.5:*:*:*:*:*:*:*
376,apple,mac_os_x,10.2.7,,cpe:2.3:o:apple:mac_os_x:10.2.7:*:*:*:*:*:*:*
377,apple,mac_os_x,10.0.2,,cpe:2.3:o:apple:mac_os_x:10.0.2:*:*:*:*:*:*:*
378,apple,mac_os_x,10.2.8,,cpe:2.3:o:apple:mac_os_x:10.2.8:*:*:*:*:*:*:*
379,apple,mac_os_x,10.2.1,,cpe:2.3:o:apple:mac_os_x:10.2.1:*:*:*:*:*:*:*
380,apple,mac_os_x,10.3.1,,cpe:2.3:o:apple:mac_os_x:10.3.1:*:*:*:*:*:*:*
381,apple,mac_os_x,10.3.5,,cpe:2.3:o:apple:mac_os_x:10.3.5:*:*:*:*:*:*:*
382,apple,mac_os_x,10.4.1,,cpe:2.3:o:apple:mac_os_x:10.4.1:*:*:*:*:*:*:*
383,apple,mac_os_x,10.1,,cpe:2.3:o:apple:mac_os_x:10.1:*:*:*:*:*:*:*
384,apple,mac_os_x,10.0.1,,cpe:2.3:o:apple:mac_os_x:10.0.1:*:*:*:*:*:*:*
385,apple,mac_os_x,10.4.10,,cpe:2.3:o:apple:mac_os_x:10.4.10:*:*:*:*:*:*:*
386,apple,mac_os_x,10.0.3,,cpe:2.3:o:apple:mac_os_x:10.0.3:*:*:*:*:*:*:*
387,apple,mac_os_x,10.4.9,,cpe:2.3:o:apple:mac_os_x:10.4.9:*:*:*:*:*:*:*
388,apple,mac_os_x,10.1.4,,cpe:2.3:o:apple:mac_os_x:10.1.4:*:*:*:*:*:*:*
389,apple,mac_os_x,10.2.4,,cpe:2.3:o:apple:mac_os_x:10.2.4:*:*:*:*:*:*:*
390,apple,mac_os_x,10.4.7,,cpe:2.3:o:apple:mac_os_x:10.4.7:*:*:*:*:*:*:*
391,apple,mac_os_x,10.4.4,,cpe:2.3:o:apple:mac_os_x:10.4.4:*:*:*:*:*:*:*
392,apple,mac_os_x,10.3.2,,cpe:2.3:o:apple:mac_os_x:10.3.2:*:*:*:*:*:*:*
393,apple,mac_os_x,10.2.2,,cpe:2.3:o:apple:mac_os_x:10.2.2:*:*:*:*:*:*:*
394,apple,mac_os_x,10.0,,cpe:2.3:o:apple:mac_os_x:10.0:*:*:*:*:*:*:*
395,apple,mac_os_x,10.3.7,,cpe:2.3:o:apple:mac_os_x:10.3.7:*:*:*:*:*:*:*
396,apple,mac_os_x,10.1.3,,cpe:2.3:o:apple:mac_os_x:10.1.3:*:*:*:*:*:*:*
397,apple,mac_os_x,10.3.6,,cpe:2.3:o:apple:mac_os_x:10.3.6:*:*:*:*:*:*:*
398,apple,mac_os_x,10.1.5,,cpe:2.3:o:apple:mac_os_x:10.1.5:*:*:*:*:*:*:*
399,apple,mac_os_x,10.4,,cpe:2.3:o:apple:mac_os_x:10.4:*:*:*:*:*:*:*
400,apple,mac_os_x,10.4.6,,cpe:2.3:o:apple:mac_os_x:10.4.6:*:*:*:*:*:*:*
401,apple,mac_os_x,10.3.8,,cpe:2.3:o:apple:mac_os_x:10.3.8:*:*:*:*:*:*:*
402,apple,mac_os_x,10.1.1,,cpe:2.3:o:apple:mac_os_x:10.1.1:*:*:*:*:*:*:*
403,apple,mac_os_x,10.4.5,,cpe:2.3:o:apple:mac_os_x:10.4.5:*:*:*:*:*:*:*
404,apple,mac_os_x,10.3.9,,cpe:2.3:o:apple:mac_os_x:10.3.9:*:*:*:*:*:*:*
405,apple,mac_os_x,10.3.4,,cpe:2.3:o:apple:mac_os_x:10.3.4:*:*:*:*:*:*:*
406,apple,mac_os_x,10.4.8,,cpe:2.3:o:apple:mac_os_x:10.4.8:*:*:*:*:*:*:*
407,apple,mac_os_x,10.3.3,,cpe:2.3:o:apple:mac_os_x:10.3.3:*:*:*:*:*:*:*
408,apple,mac_os_x,10.2.6,,cpe:2.3:o:apple:mac_os_x:10.2.6:*:*:*:*:*:*:*
409,apple,mac_os_x,10.2.3,,cpe:2.3:o:apple:mac_os_x:10.2.3:*:*:*:*:*:*:*
410,apple,mac_os_x,10.2,,cpe:2.3:o:apple:mac_os_x:10.2:*:*:*:*:*:*:*
411,apple,mac_os_x,10.4.2,,cpe:2.3:o:apple:mac_os_x:10.4.2:*:*:*:*:*:*:*
412,apple,mac_os_x,10.3,,cpe:2.3:o:apple:mac_os_x:10.3:*:*:*:*:*:*:*
413,apple,mac_os_x,10.0.4,,cpe:2.3:o:apple:mac_os_x:10.0.4:*:*:*:*:*:*:*
414,apple,mac_os_x,10.1.2,,cpe:2.3:o:apple:mac_os_x:10.1.2:*:*:*:*:*:*:*
415,netbsd,netbsd,2.1,,cpe:2.3:o:netbsd:netbsd:2.1:*:*:*:*:*:*:*
416,netbsd,netbsd,3.1,,cpe:2.3:o:netbsd:netbsd:3.1:*:*:*:*:*:*:*
417,netbsd,netbsd,3.0,,cpe:2.3:o:netbsd:netbsd:3.0:*:*:*:*:*:*:*
418,netbsd,netbsd,2.0,,cpe:2.3:o:netbsd:netbsd:2.0:*:*:*:*:*:*:*
419,freebsd,freebsd,4.5,,cpe:2.3:o:freebsd:freebsd:4.5:stable:*:*:*:*:*:*
420,sun,sunos,5.8,,cpe:2.3:o:sun:sunos:5.8:*:*:*:*:*:*:*
421,freebsd,freebsd,4.4,,cpe:2.3:o:freebsd:freebsd:4.4:releng:*:*:*:*:*:*
422,sun,solaris,8.0,,cpe:2.3:o:sun:solaris:8.0:*:x86:*:*:*:*:*
423,freebsd,freebsd,*,,cpe:2.3:o:freebsd:freebsd:*:*:*:*:*:*:*:*
424,bsdi,bsd_os,4.0.1,,cpe:2.3:o:bsdi:bsd_os:4.0.1:*:*:*:*:*:*:*
425,bsdi,bsd_os,4.0,,cpe:2.3:o:bsdi:bsd_os:4.0:*:*:*:*:*:*:*
426,bsd,bsd,4.4,,cpe:2.3:o:bsd:bsd:4.4:*:*:*:*:*:*:*
427,bsdi,bsd_os,2.1,perl 5.3; freeware 1.0; freeware 2.0,cpe:2.3:o:bsdi:bsd_os:2.1:*:*:*:*:*:*:*
428,redhat,linux,4.1,perl 5.3; freeware 1.0; freeware 2.0,cpe:2.3:o:redhat:linux:4.1:*:*:*:*:*:*:*
429,redhat,linux,4.0,perl 5.3; freeware 1.0; freeware 2.0,cpe:2.3:o:redhat:linux:4.0:*:*:*:*:*:*:*
430,redhat,linux,4.2,perl 5.3; freeware 1.0; freeware 2.0,cpe:2.3:o:redhat:linux:4.2:*:*:*:*:*:*:*
431,freebsd,freebsd,8.0,,cpe:2.3:o:freebsd:freebsd:8.0:p1:*:*:*:*:*:*
432,freebsd,freebsd,7.1,,cpe:2.3:o:freebsd:freebsd:7.1:rc1:*:*:*:*:*:*
433,netbsd,netbsd,6.1.1,,cpe:2.3:o:netbsd:netbsd:6.1.1:*:*:*:*:*:*:*
434,netbsd,netbsd,6.1.3,,cpe:2.3:o:netbsd:netbsd:6.1.3:*:*:*:*:*:*:*
435,netbsd,netbsd,6.0,,cpe:2.3:o:netbsd:netbsd:6.0:*:*:*:*:*:*:*
436,netbsd,netbsd,6.1.4,,cpe:2.3:o:netbsd:netbsd:6.1.4:*:*:*:*:*:*:*
437,netbsd,netbsd,6.0.4,,cpe:2.3:o:netbsd:netbsd:6.0.4:*:*:*:*:*:*:*
438,netbsd,netbsd,6.0.6,,cpe:2.3:o:netbsd:netbsd:6.0.6:*:*:*:*:*:*:*
439,netbsd,netbsd,7.0,,cpe:2.3:o:netbsd:netbsd:7.0:*:*:*:*:*:*:*
440,netbsd,netbsd,6.0.2,,cpe:2.3:o:netbsd:netbsd:6.0.2:*:*:*:*:*:*:*
441,netbsd,netbsd,6.0.5,,cpe:2.3:o:netbsd:netbsd:6.0.5:*:*:*:*:*:*:*
442,netbsd,netbsd,6.1.2,,cpe:2.3:o:netbsd:netbsd:6.1.2:*:*:*:*:*:*:*
443,netbsd,netbsd,6.0.1,,cpe:2.3:o:netbsd:netbsd:6.0.1:*:*:*:*:*:*:*
444,netbsd,netbsd,6.1.5,,cpe:2.3:o:netbsd:netbsd:6.1.5:*:*:*:*:*:*:*
445,netbsd,netbsd,6.0.3,,cpe:2.3:o:netbsd:netbsd:6.0.3:*:*:*:*:*:*:*
446,netbsd,netbsd,6.1,,cpe:2.3:o:netbsd:netbsd:6.1:*:*:*:*:*:*:*
447,netbsd,netbsd,1.5.3,,cpe:2.3:o:netbsd:netbsd:1.5.3:*:*:*:*:*:*:*
448,netbsd,netbsd,1.6,,cpe:2.3:o:netbsd:netbsd:1.6:*:*:*:*:*:*:*
449,netbsd,netbsd,1.3,,cpe:2.3:o:netbsd:netbsd:1.3:*:*:*:*:*:*:*
450,netbsd,netbsd,1.5,,cpe:2.3:o:netbsd:netbsd:1.5:*:*:*:*:*:*:*
451,netbsd,netbsd,1.2.1,,cpe:2.3:o:netbsd:netbsd:1.2.1:*:*:*:*:*:*:*
452,netbsd,netbsd,2.0.2,,cpe:2.3:o:netbsd:netbsd:2.0.2:*:*:*:*:*:*:*
453,netbsd,netbsd,1.6.1,,cpe:2.3:o:netbsd:netbsd:1.6.1:*:*:*:*:*:*:*
454,netbsd,netbsd,3.0.1,,cpe:2.3:o:netbsd:netbsd:3.0.1:*:*:*:*:*:*:*
455,netbsd,netbsd,2.0.3,,cpe:2.3:o:netbsd:netbsd:2.0.3:*:*:*:*:*:*:*
456,netbsd,netbsd,3.0.2,,cpe:2.3:o:netbsd:netbsd:3.0.2:*:*:*:*:*:*:*
457,netbsd,netbsd,1.6.2,,cpe:2.3:o:netbsd:netbsd:1.6.2:*:*:*:*:*:*:*
458,netbsd,netbsd,4.0.1,,cpe:2.3:o:netbsd:netbsd:4.0.1:*:*:*:*:*:*:*
459,netbsd,netbsd,1.0,,cpe:2.3:o:netbsd:netbsd:1.0:*:*:*:*:*:*:*
